cm_key,mvar2,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
50142,2,0,6,4,0.6004,0,2,0,3.1843,13,12,1,0,1,7,2,4,9,7,3,9,4,4,4,4,0,0,0,0,0,0,0,0,7,6,6,8,0,0,0,0,0,0
50143,0,0,6,6,0.273,0,8,1,2.5029,18,14,1,1,1,1,0,0,4,3,3,0,3,4,4,2,0,4,4,0,1,2,2,2,4,5,5,1,1,0,0,0,0,0
50144,1,3,3,5,0.134,0,8,1,1.3772,1,8,1,0,1,1,1,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,0,0,0,0,0,0
50145,2,4,2,1,0.4787,0,8,0,4.6615,18,12,0,0,6,6,0,0,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,1,0,0,0,0,0,0
50146,2,2,5,9,0.1381,0.2986,4,1,0.8438,7,11,1,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,4,4,3,2,2,2,5,4,4,3,2,0,0,0,0,0
50147,0,3,3,2,0.0702,0.1831,2,0,6.1225,17,13,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,2,0,0,0,0,0,0
50148,7,0,5,4,0.3061,0.3838,5,0,5.5792,5,10,1,0,2,0,0,5,0,0,0,2,1,1,1,1,10,10,10,10,2,2,3,3,6,6,6,6,2,0,0,2,0,0
50149,0,4,4,6,0.7969,0.3243,4,1,1.4818,13,11,1,0,3,1,2,1,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,5,4,3,5,0,0,0,0,0,0
50150,0,2,5,3,0.7969,0,8,0,1.8193,4,13,1,0,2,4,3,0,4,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0
50151,0,4,10,4,0.0011,0.4513,5,0,0.5569,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
50152,6,2,6,6,1.7672,0.3243,5,0,5.1659,14,10,1,0,4,3,3,2,8,9,9,9,8,3,4,8,0,0,0,0,0,0,0,0,10,10,10,9,0,0,0,0,0,0
50153,1,1,6,5,1.1272,0,8,0,6.0682,8,13,1,1,7,5,3,1,7,3,2,4,4,5,4,4,1,0,0,1,4,4,3,2,10,7,5,5,0,0,0,0,0,0
50154,0,4,3,3,0.3212,0.3243,7,0,6.0615,16,10,1,1,3,3,4,3,3,0,3,0,2,3,3,3,0,0,0,2,3,2,2,2,7,5,5,5,0,1,0,0,0,0
50155,2,0,5,3,0.1676,0.1155,3,0,2.092,6,9,1,0,1,0,0,1,4,3,4,3,1,1,1,1,0,0,0,0,0,0,0,0,6,5,5,4,0,0,0,0,0,0
50156,0,3,6,7,0.9555,0,8,1,6.4594,3,16,1,0,0,0,0,3,0,0,0,0,2,1,1,2,1,0,0,0,5,4,4,3,9,7,7,5,1,0,0,0,0,0
50157,2,2,6,6,1.9189,0,8,1,5.9386,8,16,1,0,5,2,0,0,0,0,0,3,4,4,4,5,6,7,6,6,5,5,5,5,10,10,10,10,1,0,0,0,0,0
50158,1,2,8,3,0.1016,0.1831,3,0,1.7944,6,10,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0
50159,1,1,2,5,0.8037,0,8,1,4.0582,18,14,1,0,5,4,3,0,3,4,3,0,2,2,2,2,0,0,0,0,0,0,0,0,9,6,6,4,0,0,0,0,0,0
50160,0,2,2,3,0.7969,0.1155,1,1,4.9018,6,12,1,0,0,0,0,0,0,0,0,0,3,1,1,3,4,4,4,0,4,3,3,0,9,6,7,1,2,0,1,0,0,0
50161,0,1,5,3,0.0597,0.1155,2,0,2.276,13,14,1,0,2,3,1,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,0,0,0,0,0
50162,2,6,2,2,0.3143,0.231,5,0,7.001,2,11,1,0,7,4,5,3,4,3,1,3,7,4,3,7,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0
50163,0,3,6,3,0.7969,0,8,0,5.3311,11,16,1,0,1,0,0,3,3,4,5,0,10,10,10,10,0,0,0,0,4,3,4,3,8,9,8,6,1,1,0,0,0,0
50164,1,6,6,6,0.1334,0,1,1,2.9359,17,14,1,2,1,1,1,1,0,0,0,0,0,0,0,0,4,4,3,4,2,2,2,2,6,5,5,6,1,0,1,0,0,0
50165,1,5,2,3,0.1182,0,8,1,1.531,1,13,1,0,0,0,0,0,4,2,3,0,4,1,2,4,0,0,0,0,0,0,0,0,5,5,2,1,0,0,0,0,0,0
50166,0,1,8,5,0.0197,0.1155,2,0,0.4043,6,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,1,1,1,2,3,3,2,0,0,0,0,0,0
50167,0,1,2,3,0.6811,0.3838,7,1,3.4197,8,8,1,0,0,0,0,0,5,7,0,0,8,6,8,7,0,0,0,0,0,0,0,0,7,6,4,1,0,0,0,0,0,0
50168,0,1,7,3,0.0961,0,4,0,5.3116,18,13,1,0,0,0,0,0,0,0,0,0,7,1,4,5,0,0,0,0,0,0,0,0,5,4,5,5,0,0,0,0,0,0
50169,0,4,5,5,0.7969,0,1,0,2.6155,18,7,1,1,1,0,0,0,3,4,4,3,2,4,4,2,0,0,0,0,0,0,0,0,6,5,4,4,0,0,0,0,0,0
50170,0,0,5,3,0.0229,0.1155,2,0,1.4079,3,14,1,0,3,3,3,3,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,3,2,2,2,2,0,0,0,0,0
50171,0,1,5,3,0.0646,0.1831,3,0,2.9193,11,13,1,0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,3,4,3,0,0,0,0,0,0
50172,1,2,1,6,0.2312,0,8,0,1.4124,11,11,1,1,0,0,0,0,0,0,0,0,4,4,4,4,6,0,0,0,3,1,1,2,7,3,3,4,1,0,0,0,0,0
50173,2,1,3,2,1.7723,0,8,0,4.3445,11,15,1,0,3,3,3,2,8,3,2,0,5,1,4,3,8,7,8,8,4,5,4,4,10,10,9,8,0,0,0,0,0,0
50174,0,5,5,4,0.113,0,8,0,2.2589,16,8,1,1,3,3,3,3,0,0,0,0,3,4,4,2,3,3,0,3,1,1,1,1,5,3,3,4,0,0,0,0,0,0
50175,1,4,5,3,0.0205,0,8,0,1.068,13,11,1,2,1,1,1,1,0,3,0,0,1,2,1,1,4,4,4,4,1,1,1,1,4,3,1,1,1,0,0,0,0,0
50176,0,6,1,5,0.7969,0,8,0,2.0008,18,14,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,3,1,2,5,4,1,1,2,0,0,1,0,0
50177,2,4,10,5,0.0283,0.3243,5,0,1.8123,8,8,1,0,0,0,0,5,0,0,0,4,3,4,3,4,0,0,0,0,0,0,0,0,4,2,1,4,0,0,0,0,0,0
50178,0,4,5,4,0.036,0,8,0,0.7872,3,16,1,0,1,1,1,1,0,3,0,0,3,4,4,4,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0
50179,2,1,8,10,0.1027,0,2,1,1.752,14,14,1,1,1,1,1,1,0,3,0,0,1,1,1,1,4,4,3,4,2,2,2,2,5,4,4,4,1,0,0,0,0,0
50180,0,2,8,4,0.2349,0,8,0,3.1251,18,12,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,2,3,4,0,0,0,0,0,0
50181,0,1,2,1,0.7969,0.2682,3,0,0.7327,4,12,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,5,1,1,1,1,0,0,1,0,0
50182,1,8,5,4,0.2514,0.1155,3,1,1.5294,8,16,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,4,2,1,1,1,6,5,4,4,0,2,0,0,2,0
50183,0,2,5,6,0.6557,0.1831,3,0,3.5434,14,10,1,2,3,3,3,3,3,3,5,5,5,3,4,5,0,0,0,0,0,0,0,0,7,7,6,6,0,0,0,0,0,0
50184,1,3,9,3,0.0796,0.5297,7,0,3.5161,18,13,1,0,4,3,1,3,0,0,0,0,0,0,0,0,0,4,4,4,1,1,1,1,3,4,4,4,0,0,1,0,0,0
50185,1,3,8,3,0.1074,0,8,0,5.7964,18,8,1,0,3,0,0,0,2,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0
50186,0,2,1,5,0.114,0,8,0,2.3315,9,9,1,0,3,3,3,1,3,3,0,0,3,1,2,2,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,0,0,0
50187,1,5,10,4,0.0001,0,8,0,0.5622,14,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1,1,1,1,1,1,0,0,0,0,0
50188,0,3,5,6,0.4385,0.1155,2,0,3.9474,11,15,1,4,4,3,3,3,7,0,0,7,3,6,6,4,0,0,0,0,0,0,0,0,7,4,5,6,0,0,0,0,0,0
50189,0,7,2,1,0.3093,0.1155,3,0,3.5858,13,15,2,0,2,1,1,1,0,0,0,0,3,5,4,5,4,4,4,0,3,3,3,2,6,6,7,5,0,0,0,0,0,0
50190,9,1,8,7,4.8368,0,8,0,6.3377,7,19,1,0,9,9,8,8,9,8,9,8,10,9,7,10,4,4,4,4,5,5,5,6,10,10,10,10,1,0,1,2,0,0
50191,0,2,1,10,0.7969,0,8,1,6.2313,16,15,1,0,3,3,3,3,7,8,7,3,2,3,1,3,5,4,0,0,6,6,6,6,10,9,9,8,1,0,0,0,0,0
50192,0,6,2,4,0.0706,0.1155,2,0,1.5728,3,10,1,0,0,0,0,0,0,0,5,0,1,1,1,1,4,4,4,0,1,1,1,2,4,4,4,1,1,2,0,0,0,0
50193,0,2,8,3,0.0932,0,3,0,1.1779,16,15,1,0,1,0,1,1,4,5,0,0,0,0,0,0,0,1,0,0,1,1,1,1,5,4,3,4,1,0,0,0,0,0
50194,0,2,2,2,0.0762,0,8,0,0.5547,7,12,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,0,0,0,0
50195,0,1,7,10,0.7969,0.3243,5,0,4.0833,3,13,1,0,4,6,4,3,9,8,8,7,4,7,5,7,0,0,0,0,0,0,0,0,10,9,9,7,0,0,0,0,0,0
50196,0,1,4,3,0.207,0,2,0,5.5077,12,16,1,0,0,0,0,0,0,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0
50197,0,6,8,3,0.1769,0,8,0,1.7369,8,10,1,0,1,1,0,1,4,6,0,0,2,4,4,4,0,0,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0
50198,0,1,9,2,0.7969,0.1155,2,0,2.1614,17,14,1,1,4,5,2,3,0,0,0,0,4,5,5,4,4,4,4,5,2,2,2,2,5,5,6,5,0,0,0,0,0,0
50199,0,3,10,7,0.7969,0.5926,10,1,3.7966,11,7,1,0,2,1,5,4,9,3,0,0,5,4,5,4,0,0,0,0,0,0,0,0,7,6,5,5,0,0,0,0,0,0
50200,0,1,1,3,0.7969,0,8,0,6.6801,7,12,1,0,3,0,0,0,3,1,3,0,4,2,4,2,0,0,0,0,0,0,0,0,10,3,3,3,0,0,0,0,0,0
50201,0,6,2,4,0.4964,0,8,1,5.599,3,14,1,0,3,3,3,3,0,0,4,3,3,7,7,4,0,0,0,0,0,0,0,0,7,7,5,4,0,0,0,0,0,0
50202,0,2,1,1,0.1399,0,8,0,0.7962,18,15,1,0,0,0,7,0,0,3,0,0,3,1,3,2,5,3,0,0,2,1,0,0,5,4,3,1,1,0,0,0,0,0
50203,0,3,6,3,0.0744,0,8,0,1.0544,18,10,1,2,0,6,1,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,1,1,3,3,2,2,0,0,1,0,0,0
50204,0,8,9,5,0.4775,0.1831,1,1,2.9561,6,11,1,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,1,2,1,1,3,5,5,4,1,0,0,0,0,0
50205,2,1,8,7,1.5895,0,2,1,4.7847,5,15,1,0,4,1,1,1,8,7,0,3,4,6,1,6,0,0,0,0,0,0,0,0,10,8,9,9,0,0,0,0,0,0
50206,0,2,6,10,0.0636,0.5365,8,1,2.6115,18,10,1,0,1,3,1,1,0,3,0,6,2,2,2,1,0,0,0,0,0,0,0,0,3,4,3,5,0,0,0,0,0,0
50207,0,1,3,1,0.7969,0.3996,10,1,5.6419,14,18,1,0,4,0,0,9,0,0,1,0,4,6,4,6,4,4,4,4,5,2,0,0,10,8,10,10,1,0,0,1,0,0
50208,0,1,10,3,0.0433,0.1155,1,0,1.7661,11,6,1,0,0,0,0,0,4,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0
50209,6,3,4,5,0.4201,0.1831,5,1,5.0721,7,14,1,0,6,3,0,0,7,4,8,6,4,1,4,4,0,0,0,0,0,0,0,0,8,7,7,6,0,0,0,0,0,0
50210,5,3,8,4,0.4614,0.231,4,0,3.5264,6,14,1,4,3,3,4,3,3,6,3,3,7,7,7,5,0,0,0,0,0,0,0,0,7,6,7,6,0,0,0,0,0,0
50211,0,3,6,5,0.7969,0,8,1,1.5273,18,8,1,0,0,0,0,0,7,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,4,2,3,4,0,0,0,0,0,0
50212,0,3,7,7,0.7969,0.1831,4,0,5.9927,14,16,1,1,3,3,3,3,3,0,0,0,4,7,1,7,9,9,8,8,4,3,4,4,9,8,7,7,0,1,0,0,0,0
50213,1,1,4,3,0.6797,0.1831,4,0,4.9193,1,13,1,0,4,2,6,4,6,6,5,4,4,4,4,4,0,0,0,0,0,0,0,0,9,9,10,10,0,0,0,0,0,0
50214,0,2,4,5,0.7969,0.1155,2,1,1.895,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0
50215,5,3,5,10,4.9565,0,8,0,6.3791,4,14,1,0,3,1,4,5,7,4,4,8,10,9,10,9,0,0,0,0,6,6,6,6,11,10,10,10,1,0,0,0,0,0
50216,0,7,7,3,0.1633,0,2,0,0.7268,11,13,1,0,5,4,1,1,3,0,0,0,4,2,2,4,0,0,0,0,3,2,2,2,6,5,4,4,0,0,0,0,0,0
50217,0,1,2,1,0.0216,0,8,0,0.4288,8,14,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0
50218,0,3,3,4,0.0119,0,8,0,1.49,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,5,0,0,0,0,0,0
50219,1,7,9,3,0.0001,0.3243,5,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
50220,0,2,5,3,0.7969,0.1831,4,0,5.563,14,14,1,0,3,3,0,0,3,0,0,0,5,7,7,4,4,4,4,4,3,3,3,3,8,7,7,6,0,0,0,0,0,0
50221,1,0,10,3,0.2135,0.3466,7,0,4.7321,7,10,1,0,1,0,0,0,3,0,0,0,4,4,4,5,7,7,6,7,2,2,2,2,6,6,5,5,1,0,0,0,0,0
50222,4,0,10,8,1.0632,0.5365,9,1,5.0592,12,14,1,1,4,3,7,4,7,7,0,9,4,3,3,4,0,0,0,0,0,0,0,0,10,9,9,10,0,0,0,0,0,0
50223,0,2,4,3,0.1596,0.1155,4,0,4.264,16,14,1,0,2,0,0,0,0,3,3,0,2,3,3,2,0,0,0,0,0,0,0,0,7,5,6,5,0,0,0,0,0,0
50224,0,3,2,1,0.7969,0.1155,1,0,2.1094,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,2,1,4,2,5,3,0,0,1,0,0,0
50225,0,3,10,6,0.7969,0,8,0,6.0081,3,15,1,0,6,4,3,3,10,10,10,10,6,4,1,7,4,3,4,4,7,7,6,6,11,11,10,10,0,0,0,0,0,0
50226,0,2,2,1,0.7969,0,8,0,1.6118,18,12,1,0,0,0,0,4,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
50227,0,4,3,4,0.7969,0,8,0,2.5162,3,13,1,0,6,0,0,0,0,0,0,5,4,4,4,4,0,0,0,0,0,0,0,0,5,4,4,5,0,0,0,0,0,0
50228,4,1,7,6,0.7085,0.1831,3,0,4.5866,3,14,1,1,6,2,3,4,8,5,5,4,8,7,8,4,0,0,0,0,3,3,2,2,7,6,6,6,1,0,1,1,0,0
50229,0,0,1,3,0.2533,0,8,1,2.0893,16,11,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0
50230,0,4,5,5,0.7969,0.1831,3,1,3.6661,5,11,1,1,0,0,0,0,2,6,6,4,5,4,5,4,0,0,0,0,0,0,0,0,9,6,5,2,0,0,0,0,0,0
50231,2,4,4,4,0.3329,0.3838,5,0,2.5864,11,17,1,0,1,1,2,2,7,0,3,3,1,2,1,2,4,5,4,4,2,3,3,2,6,7,6,5,1,0,0,1,0,0
50232,0,4,2,2,0.0072,0.1155,3,0,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
50233,0,1,4,5,0.7969,0,8,1,3.8865,16,12,1,0,6,3,3,3,6,2,4,0,8,7,5,9,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0
50234,0,4,6,5,0.0029,0,8,0,0.3641,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
50235,1,1,9,4,0.2507,0.3838,5,0,2.5498,11,13,1,0,3,3,3,4,3,1,3,4,1,2,1,1,0,0,0,0,0,0,0,0,6,5,6,7,0,0,0,0,0,0
50236,0,4,8,10,0.7969,0.231,2,1,3.4667,18,18,1,0,1,0,3,0,7,8,8,7,4,4,4,1,7,7,7,6,5,5,5,5,7,7,6,7,1,0,1,0,0,0
50237,0,7,5,4,0.0676,0,8,0,1.1218,9,8,1,0,0,0,0,0,4,0,5,3,2,2,2,2,3,3,0,2,1,1,1,1,4,3,4,3,0,0,0,0,0,0
50238,0,3,6,3,0.0259,0,8,0,1.7889,11,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
50239,0,2,3,7,0.4325,0.1155,2,1,3.466,7,14,1,0,3,2,2,3,6,7,1,7,4,6,4,5,5,4,6,4,3,4,4,4,6,6,6,6,1,0,0,0,0,0
50240,2,5,10,2,0.2203,0.3838,6,0,1.6632,8,8,1,0,1,1,1,1,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,0,0,0,0,0,0
50241,0,4,10,3,0.0199,0.1155,1,0,3.0385,7,13,1,1,6,0,4,2,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0
50242,5,2,5,7,1.7712,0.4513,7,1,6.141,18,17,1,3,6,7,8,6,9,8,9,7,6,9,9,7,9,9,8,9,5,5,5,5,10,10,10,10,2,0,0,1,0,0
50243,2,4,7,5,0.1839,0,8,1,3.3785,7,15,1,0,3,3,1,1,3,6,4,5,1,3,2,3,6,6,7,4,2,2,2,2,6,5,6,5,1,0,1,0,0,0
50244,0,5,6,3,0.1169,0,2,0,2.3985,11,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,0
50245,1,3,3,7,1.8394,0.3243,5,0,2.0807,9,15,1,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,6,0,0,0,0,0,0
50246,4,0,7,3,0.0176,0.1155,2,0,0.5956,11,13,1,2,1,0,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0
50247,1,2,6,3,0.0815,0.1831,5,0,1.4046,18,16,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,0,0,0,0
50248,0,1,9,2,0.007,0.1831,2,0,1.3226,13,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0
50249,4,2,2,3,0.0454,0.231,7,0,3.3298,18,14,1,0,3,1,0,0,0,0,0,0,5,3,2,5,0,0,0,0,1,1,1,2,4,3,4,4,1,0,1,1,0,0
50250,1,3,4,9,0.5783,0,8,1,6.0778,3,17,1,1,1,3,3,4,0,7,3,5,8,4,8,7,0,0,0,0,0,0,0,0,7,6,7,10,0,0,0,0,0,0
50251,4,2,5,6,1.7237,0.1155,1,1,6.4206,2,18,1,0,8,3,7,5,3,7,2,3,9,9,10,1,9,8,8,8,5,5,5,5,10,10,10,10,4,0,0,1,0,0
50252,0,1,9,3,0.0557,0,8,0,2.2591,11,15,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0
50253,3,2,6,4,0.0733,0.6344,10,0,2.8212,14,14,1,0,1,1,1,6,4,3,5,4,2,3,3,2,0,0,0,0,1,1,2,1,4,4,5,5,1,0,0,1,0,0
50254,5,4,8,4,0.9084,0.1155,2,0,4.5442,14,14,1,3,3,3,3,3,5,7,0,2,7,4,4,6,0,0,0,0,0,0,0,0,10,9,6,9,0,0,0,0,0,0
50255,0,3,2,1,0.0413,0,8,0,1.4511,7,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
50256,0,5,2,1,0.0908,0,8,0,1.4188,18,14,1,0,3,1,0,0,4,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,5,3,3,1,0,0,0,0,0,0
50257,0,4,2,1,0.0019,0,8,0,0.4771,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,1,3,1,1,0,0,0,0,0
50258,0,2,9,3,0.0306,0,8,0,0.9316,18,13,1,0,3,2,2,3,0,0,0,0,4,3,4,2,0,0,0,0,0,0,0,0,4,1,2,2,0,0,0,0,0,0
50259,2,1,5,5,0.0952,0,1,0,2.9405,16,10,1,0,5,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,0,0,0,0,0,0
50260,1,3,10,3,0.0054,0,8,0,0.147,14,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0
50261,0,4,3,2,0.4633,0,8,0,6.8764,17,13,1,1,3,1,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9,7,6,5,0,0,0,0,0,0
50262,2,2,6,3,0.212,0.2682,3,0,3.4803,2,11,1,0,1,3,1,3,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0
50263,0,8,4,6,0.7969,0,2,1,3.8915,16,15,1,0,6,5,4,5,6,3,4,5,8,7,8,7,4,4,5,6,4,4,4,3,9,7,7,6,1,0,0,0,0,0
50264,5,3,5,8,0.419,0.2986,5,0,5.8866,11,13,1,3,5,3,3,3,3,4,4,4,7,1,5,4,9,9,10,9,4,5,4,4,7,7,7,6,1,0,0,1,0,0
50265,2,9,1,1,0.1067,0,2,0,2.6829,18,11,1,0,1,0,0,0,0,0,0,0,4,2,3,3,0,0,0,0,1,2,1,1,5,5,1,1,1,0,0,0,0,0
50266,0,4,2,3,0.155,0.1155,2,0,1.4952,11,14,1,0,1,2,3,1,0,0,0,0,4,4,4,4,0,0,2,4,2,1,1,2,6,3,4,4,0,0,0,0,0,0
50267,1,3,7,5,0.1142,0.2682,5,1,3.015,11,15,1,0,2,0,3,1,3,0,3,0,1,1,1,1,4,1,4,4,1,1,1,1,5,1,4,4,0,0,0,0,0,0
50268,4,1,10,7,1.3148,0,8,0,4.5357,11,13,1,0,3,1,1,0,7,7,6,5,8,7,8,4,7,7,7,7,4,4,4,3,9,8,9,9,0,0,0,0,0,0
50269,0,1,7,6,0.7969,0.1831,4,1,2.9898,11,13,1,0,3,3,6,3,7,5,4,2,7,4,6,7,4,5,7,5,3,3,2,2,7,7,6,5,0,0,0,0,0,0
50270,1,4,1,2,0.0949,0.1155,4,0,3.1586,11,13,1,0,3,0,0,0,3,0,1,0,3,4,4,4,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0
50271,0,10,2,1,0.0109,0.231,5,0,0.7161,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1,0,0,0,0,0,0
50272,1,4,3,2,0.082,0,8,0,3.6098,11,15,1,0,0,0,0,0,5,3,3,0,1,2,2,1,0,0,0,0,0,0,0,0,7,4,6,5,0,0,0,0,0,0
50273,0,4,2,3,0.0001,0,2,0,0,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
50274,1,1,9,3,0.2455,0,8,0,1.5851,16,11,1,0,1,2,1,0,3,0,0,2,4,4,5,4,5,4,4,4,3,2,2,2,7,5,6,5,0,0,0,0,0,0
50275,2,4,3,2,0.3584,0,1,0,1.5618,16,6,1,0,0,0,3,0,6,7,5,3,2,1,1,2,4,5,5,4,1,2,2,1,4,5,5,3,0,0,1,0,0,0
50276,0,1,5,5,0.3987,0.3466,5,0,6.5157,18,12,1,0,3,3,3,3,1,0,0,0,6,6,5,7,0,0,0,0,0,0,0,0,7,6,6,6,0,0,0,0,0,0
50277,0,3,1,1,0.009,0,8,0,1.9047,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0
50278,0,3,5,7,1.1244,0.3838,5,1,3.1634,5,8,1,0,3,1,3,4,3,7,0,3,4,4,4,3,0,0,0,0,0,0,0,0,7,7,7,6,0,0,0,0,0,0
50279,0,1,8,3,0.3715,0,8,0,4.0473,7,14,1,0,1,1,1,1,4,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,8,6,6,7,0,0,0,0,0,0
50280,0,3,9,4,0.0248,0.1155,2,0,1.1515,11,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0
50281,5,3,5,3,0.832,0,8,0,5.9967,9,13,1,0,4,3,3,3,1,0,4,3,1,1,1,1,10,10,10,9,4,4,3,3,9,7,6,6,2,1,1,1,0,0
50282,5,3,9,3,0.2814,0.3662,5,0,3.7161,3,10,1,0,3,0,0,0,0,0,0,0,4,4,4,4,6,6,7,6,3,2,2,1,6,6,5,4,0,0,0,0,0,0
50283,0,0,9,5,0.0201,0,1,1,1.7301,18,10,1,3,0,0,0,0,0,0,0,0,2,1,1,1,4,4,4,4,1,1,1,1,3,3,3,3,2,0,0,0,0,0
50284,1,2,10,3,0.0338,0.1155,3,0,1.2283,17,14,1,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0
